EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
40190011,US,Pima County Department of Environmental Quality,R9,0,-7,32.322573,2026-01-27 07:00:00 GMT-7,-111.037709,,20,20,20,,ND,-999,0,,32,20,20,20,1,UG/M3,3,17,17,17,1,UG/M3,20,20,20,Tucson,Orange Grove,AZ,Active,1/27/2026 14:00,556339824,Permanent,-12360661.22,3805728.226
40190020,US,Arizona Department of Environmental Quality,R9,626.2,-7,32.414342,2026-01-27 07:00:00 GMT-7,-111.154544,,95,95,95,,ND,-999,0,,29,95,95,95,1,UG/M3,,,ND,-999,0,,95,95,95,Rillito,Rillito,AZ,Active,1/27/2026 14:00,556339825,Permanent,-12373667.24,3817823.188
40191001,US,Pima County Department of Environmental Quality,R9,0,-7,32.202148,2026-01-27 07:00:00 GMT-7,-110.967915,,10,10,10,,ND,-999,0,,13,10,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,Tucson,South Tucson,AZ,Active,1/27/2026 14:00,556339827,Permanent,-12352891.79,3789875.042
40191030,US,Pima County Department of Environmental Quality,R9,0,-7,31.8794,2026-01-27 07:00:00 GMT-7,-110.9964,3,10,10,10,10,10,10,1,PPB,3,3,3,3,1,UG/M3,-1,0,0,0,1,UG/M3,3,3,3,,Green Valley,AZ,Active,1/27/2026 14:00,556339832,Permanent,-12356062.73,3747490.393
40191113,US,Pima County Department of Environmental Quality,R9,747.9,-7,32.25,2026-01-27 07:00:00 GMT-7,-110.9667,,36,36,36,,ND,-999,0,,33,20,20,20,1,UG/M3,8,36,36,36,1,UG/M3,36,36,36,Tucson,Geronimo,AZ,Active,1/27/2026 14:00,556339835,Permanent,-12352756.54,3796171.935
40210001,US,Pinal County Air Quality Control District,R9,0,-7,32.877583,2026-01-27 07:00:00 GMT-7,-111.752222,,12,12,12,,ND,-999,0,,16,12,12,12,1,UG/M3,,,ND,-999,1,,12,12,12,West Pinal,Casa Grande Downtown,AZ,Active,1/27/2026 14:00,556339848,Permanent,-12440200.45,3879066.404
40213002,US,Pinal County Air Quality Control District,R9,0,-7,33.42,2026-01-27 07:00:00 GMT-7,-111.5042,,22,22,22,,ND,-999,0,,8,6,6,6,1,UG/M3,4.4,22,22,22,1,UG/M3,22,22,22,Phoenix,Apache Junction,AZ,Active,1/27/2026 14:00,556339851,Permanent,-12412590.77,3951185.555
40213007,US,Pinal County Air Quality Control District,R9,0,-7,32.508308,2026-01-27 07:00:00 GMT-7,-111.30806,2,11,11,11,2,2,2,1,PPB,15,11,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,,Pinal Air Park,AZ,Active,1/27/2026 14:00,556339853,Permanent,-12390756.56,3830220.463
40213008,US,Pinal County Air Quality Control District,R9,0,-7,32.881195,2026-01-27 07:00:00 GMT-7,-111.961998,,50,50,50,,ND,-999,0,,84,50,50,50,1,UG/M3,,,ND,-999,0,,50,50,50,West Pinal,Stanfield,AZ,Active,1/27/2026 14:00,556339854,Permanent,-12463552.61,3879545.183
40213009,US,Pinal County Air Quality Control District,R9,0,-7,33.2192,2026-01-27 07:00:00 GMT-7,-111.5608,,26,26,26,,ND,-999,0,,45,26,26,26,1,UG/M3,,,ND,-999,0,,26,26,26,Phoenix,COMBS,AZ,Active,1/27/2026 14:00,556339855,Permanent,-12418891.45,3924435.371
40213011,US,Pinal County Air Quality Control District,R9,0,-7,32.891056,2026-01-27 07:00:00 GMT-7,-111.570503,,10,10,10,,ND,-999,0,,16,10,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,West Pinal,Pinal County Housing,AZ,Active,1/27/2026 14:00,556339857,Permanent,-12419971.58,3880852.381
40213014,US,Pinal County Air Quality Control District,R9,0,-7,32.757639,2026-01-27 07:00:00 GMT-7,-111.554861,,19,19,19,,ND,-999,0,,29,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,West Pinal,Eloy,AZ,Active,1/27/2026 14:00,556339858,Permanent,-12418230.32,3863178.602
40213015,US,Pinal County Air Quality Control District,R9,0,-7,32.884761,2026-01-27 07:00:00 GMT-7,-112.03705,,35,35,35,,ND,-999,0,,17,13,13,13,1,UG/M3,6.8,35,35,35,1,UG/M3,35,35,35,,Hidden Valley,AZ,Active,1/27/2026 14:00,556339859,Permanent,-12471907.36,3880017.884
40213016,US,Pinal County Air Quality Control District,R9,0,-7,33.06115,2026-01-27 07:00:00 GMT-7,-112.05204,,18,18,18,,ND,-999,0,,18,18,18,18,1,UG/M3,,,ND,-999,0,,18,18,18,West Pinal,Maricopa,AZ,Active,1/27/2026 14:00,556339860,Permanent,-12473576.04,3903423.419
40230004,US,Arizona Department of Environmental Quality,R9,1176.7,-7,31.337204,2026-01-27 07:00:00 GMT-7,-110.936722,,66,66,66,,ND,-999,0,,62,40,40,40,1,UG/M3,21.8,66,66,66,1,UG/M3,66,66,66,Nogales,Nogales Post Office,AZ,Active,1/27/2026 14:00,556339869,Permanent,-12349419.4,3676619.369
40278011,US,Arizona Department of Environmental Quality,R9,59.8,-7,32.690277,2026-01-27 07:00:00 GMT-7,-114.614441,18,21,21,21,18,18,18,1,PPB,29,21,21,21,1,UG/M3,3.8,19,19,19,1,UG/M3,21,21,21,Yuma,Yuma Supersite,AZ,Active,1/27/2026 14:00,556339872,Permanent,-12758821.21,3854265.207
60070008,US,California Air Resources Board,R9,62.8,-8,39.76168,2026-01-27 06:00:00 GMT-8,-121.84047,1,61,61,61,3,3,3,1,PPB,15,18,18,18,1,UG/M3,13,61,61,61,1,UG/M3,61,61,61,Chico,Chico -  East,CA,Active,1/27/2026 14:00,556340034,Permanent,-13563219.08,4831370.463
60090001,US,California Air Resources Board,R9,300.1,-8,38.20185,2026-01-27 06:00:00 GMT-8,-120.680277,6,28,28,28,8,8,8,1,PPB,18,12,12,12,1,UG/M3,5,28,28,28,1,UG/M3,28,28,28,Calaveras County,San Andreas,CA,Active,1/27/2026 14:00,556340038,Permanent,-13434066.98,4607979.822
60111002,US,California Air Resources Board,R9,0,-8,39.18919,2026-01-27 06:00:00 GMT-8,-121.99887,7,55,55,55,9,9,9,1,PPB,15,13,13,13,1,UG/M3,11.4,55,55,55,1,UG/M3,55,55,55,,Colusa - Sunrise Blvd.,CA,Active,1/27/2026 14:00,556340040,Permanent,-13580852.09,4748807.762
60170011,US,California Air Resources Board,R9,1906.3,-8,38.94498,2026-01-27 06:00:00 GMT-8,-119.97061,,6,6,6,,ND,-999,0,,7,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,South Lake Tahoe,South Lake Tahoe - Sandy Way,CA,Active,1/27/2026 14:00,556340048,Permanent,-13355067.22,4713793.491
60190007,US,San Joaquin Valley Unified APCD,R9,0,-8,36.7056,2026-01-27 06:00:00 GMT-8,-119.7414,2,12,12,12,1,1,1,1,PPB,11,12,12,12,1,UG/M3,,,ND,-999,0,,12,12,12,Fresno,Fresno - Drummond Street,CA,Active,1/27/2026 14:00,556340051,Permanent,-13329551.67,4398150.283
60190011,US,California Air Resources Board,R9,97,-8,36.78538,2026-01-27 06:00:00 GMT-8,-119.77321,0,65,65,65,0,0,0,1,PPB,15,17,17,17,1,UG/M3,15.4,65,65,65,1,UG/M3,65,65,65,Fresno,Fresno - Garland,CA,Active,1/27/2026 14:00,556340053,Permanent,-13333092.75,4409233.599
60195001,US,San Joaquin Valley Unified APCD,R9,0,-8,36.819199,2026-01-27 06:00:00 GMT-8,-119.7164,0,56,56,56,0,0,0,1,PPB,12,12,12,12,1,UG/M3,12.5,56,56,56,1,UG/M3,56,56,56,Fresno,Clovis - N. Villa Ave,CA,Active,1/27/2026 14:00,556340060,Permanent,-13326768.69,4413935.333
60210003,US,California Air Resources Board,R9,13.7,-8,39.53387,2026-01-27 06:00:00 GMT-8,-122.190834,2,25,25,25,4,4,4,1,PPB,14,10,10,10,1,UG/M3,4,25,25,25,1,UG/M3,25,25,25,Willows,Willows-Colusa,CA,Active,1/27/2026 14:00,556340062,Permanent,-13602221.42,4798434.953
60231004,US,North Coast Unified Air Quality Management District,R9,20.7,-8,40.776943,2026-01-27 06:00:00 GMT-8,-124.177498,,8,8,8,,ND,-999,0,,7,8,8,8,1,UG/M3,,,ND,-999,0,,8,8,8,Eureka,Jacobs,CA,Active,1/27/2026 14:00,556340063,Permanent,-13823375.85,4979496.271
60250005,US,California Air Resources Board,R9,0,-8,32.67618,2026-01-27 06:00:00 GMT-8,-115.48307,17,36,36,36,18,18,18,1,PPB,34,36,36,36,1,UG/M3,4.4,33,33,33,1,UG/M3,36,36,36,Imperial Valley|Calexico,Calexico - Ethel Street,CA,Active,1/27/2026 14:00,556340064,Permanent,-12855516.55,3852400.731
60250007,US,Imperial County Air Pollution Control District,R9,0,-8,32.978298,2026-01-27 06:00:00 GMT-8,-115.5383,,14,14,14,,ND,-999,0,,19,14,14,14,1,UG/M3,-1.4,0,0,0,1,UG/M3,14,14,14,Imperial Valley|Brawley,Brawley - 220 Main Street,CA,Active,1/27/2026 14:00,556340066,Permanent,-12861664.72,3892423.74
60251003,US,Imperial County Air Pollution Control District,R9,0,-8,32.7917,2026-01-27 06:00:00 GMT-8,-115.5617,26,25,25,25,25,25,25,1,PPB,12,9,9,9,1,UG/M3,-0.1,0,0,0,1,UG/M3,9,9,9,Imperial Valley|El Centro,El Centro - 9th Street,CA,Active,1/27/2026 14:00,556340067,Permanent,-12864269.6,3867688.148
60254003,US,Imperial County Air Pollution Control District,R9,0,-8,33.0325,2026-01-27 06:00:00 GMT-8,-115.6225,11,19,19,19,19,19,19,1,PPB,8,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Imperial Valley|Westmorland,Westmorland - 570 Cook St,CA,Active,1/27/2026 14:00,556340068,Permanent,-12871037.82,3899618.59
60254004,US,Imperial County Air Pollution Control District,R9,0,-8,33.2136,2026-01-27 06:00:00 GMT-8,-115.5444,17,15,15,15,15,15,15,1,PPB,12,8,8,8,1,UG/M3,,,ND,-999,1,,8,8,8,Imperial Valley|Niland,Niland - English Road,CA,Active,1/27/2026 14:00,556340069,Permanent,-12862343.77,3923690.232
60270002,US,Great Basin Unified Air Pollution Control District,R9,1232.5,-8,37.360701,2026-01-27 06:00:00 GMT-8,-118.330835,13,15,15,15,15,15,15,1,PPB,8,6,6,6,1,UG/M3,2.4,14,14,14,1,UG/M3,14,14,14,Bishop,NCORE - Bishop,CA,Active,1/27/2026 14:00,556340070,Permanent,-13172528.3,4489503.823
60270022,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3261,2026-01-27 06:00:00 GMT-8,-117.9551,,6,6,6,,ND,-999,0,,7,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Dirty Socks,CA,Active,1/27/2026 14:00,556340073,Permanent,-13130701.67,4345585.503
60270025,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3663,2026-01-27 06:00:00 GMT-8,-117.8976,,6,6,6,,ND,-999,0,,7,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Shell Cut,CA,Active,1/27/2026 14:00,556340074,Permanent,-13124300.8,4351141.453
60270026,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3619,2026-01-27 06:00:00 GMT-8,-118.0108,,7,7,7,,ND,-999,0,,9,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Owens Lake,Bill Stanley,CA,Active,1/27/2026 14:00,556340075,Permanent,-13136902.16,4350533.199
60270028,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.5432,2026-01-27 06:00:00 GMT-8,-117.9418,,6,6,6,,ND,-999,0,,6,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Lizard Tail,CA,Active,1/27/2026 14:00,556340076,Permanent,-13129221.12,4375624.592
60270029,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.542233,2026-01-27 06:00:00 GMT-8,-117.990055,,7,7,7,,ND,-999,0,,8,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Owens Lake,North Beach,CA,Active,1/27/2026 14:00,556340077,Permanent,-13134592.84,4375490.606
60270030,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4581,2026-01-27 06:00:00 GMT-8,-117.8519,,6,6,6,,ND,-999,0,,7,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Mill Site,CA,Active,1/27/2026 14:00,556340078,Permanent,-13119213.5,4363839.695
60271001,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.0494,2026-01-27 06:00:00 GMT-8,-117.9439,,6,6,6,,ND,-999,0,,6,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Coso Junction,Coso Junction,CA,Active,1/27/2026 14:00,556340080,Permanent,-13129454.89,4307420.867
60271003,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4878,2026-01-27 06:00:00 GMT-8,-117.871,,7,7,7,,ND,-999,0,,7,6,6,6,1,UG/M3,0.3,7,7,7,1,UG/M3,7,7,7,Owens Lake,Keeler,CA,Active,1/27/2026 14:00,556340081,Permanent,-13121339.7,4367951.167
60290010,US,San Joaquin Valley Unified APCD,R9,0,-8,35.3853,2026-01-27 06:00:00 GMT-8,-119.014702,,86,86,86,,ND,-999,0,,30,30,30,30,1,UG/M3,24,86,86,86,1,UG/M3,86,86,86,Bakersfield,Bakersfield - Golden State Highway,CA,Active,1/27/2026 14:00,556340088,Permanent,-13248656.02,4216365.936
60290232,US,California Air Resources Board,R9,0,-8,35.438035,2026-01-27 06:00:00 GMT-8,-119.016787,0,31,31,31,2,2,2,1,PPB,32,31,31,31,1,UG/M3,,,ND,-999,0,,31,31,31,Bakersfield,Oildale - 3311 Manor Street,CA,Active,1/27/2026 14:00,556340091,Permanent,-13248888.12,4223568.836
60310004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.102219,2026-01-27 06:00:00 GMT-8,-119.566002,,38,38,38,,ND,-999,0,,,6,6,6,1,,,38,38,38,1,,38,38,38,Hanford,Corcoran,CA,Active,1/27/2026 14:00,556340097,Permanent,-13310026.46,4314695.68
60311004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.3144,2026-01-27 06:00:00 GMT-8,-119.6436,2,33,33,33,5,5,5,1,PPB,9,8,8,8,1,UG/M3,6,33,33,33,1,UG/M3,33,33,33,Hanford,Hanford - S. Irwin Street,CA,Active,1/27/2026 14:00,556340098,Permanent,-13318664.63,4343969.011
60370016,US,South Coast AQMD,R9,84.5,-8,34.1439,2026-01-27 06:00:00 GMT-8,-117.8508,34,31,31,31,31,31,31,1,PPB,8,8,8,8,1,UG/M3,6.9,31,31,31,1,UG/M3,31,31,31,E San Gabriel Vly,Glendora - Laurel,CA,Active,1/27/2026 14:00,556340100,Permanent,-13119091.05,4048140.686
60371103,US,South Coast AQMD,R9,30.5,-8,34.066429,2026-01-27 06:00:00 GMT-8,-118.226755,4,26,26,26,7,7,7,1,PPB,19,18,18,18,1,UG/M3,3.7,26,26,26,1,UG/M3,26,26,26,Central LA CO,Los Angeles - N. Main Street,CA,Active,1/27/2026 14:00,556340103,Permanent,-13160942.16,4037725.309
60392010,US,San Joaquin Valley Unified APCD,R9,0,-8,36.9533,2026-01-27 06:00:00 GMT-8,-120.0341,3,52,52,52,2,2,2,1,PPB,7,7,7,7,1,UG/M3,9,52,52,52,1,UG/M3,52,52,52,Madera,Madera-City,CA,Active,1/27/2026 14:00,556340119,Permanent,-13362134.89,4432599.407
60431001,US,California Air Resources Board,R9,0,-8,37.748707,2026-01-27 06:00:00 GMT-8,-119.587094,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Yosemite National Park,Yosemite Village - Visitor Center,CA,Active,1/27/2026 14:00,556340124,Permanent,-13312374.41,4543987.11
60450010,US,Mendocino County AQMD,R9,48.5,-8,39.43734,2026-01-27 06:00:00 GMT-8,-123.78766,,15,15,15,,ND,-999,0,,16,15,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,Fort Bragg,Fort Bragg High School,CA,Active,1/27/2026 14:00,556340130,Permanent,-13779979.28,4784511.798
150030010,US,Hawaii State Dept. of Health,R9,18,-10,21.323601,2026-01-27 04:00:00 GMT-10,-158.088593,,30,30,30,,ND,-999,0,,31,30,30,30,1,UG/M3,0.5,3,3,3,1,UG/M3,30,30,30,Kapolei,Kapolei,HI,Active,1/27/2026 14:00,556340208,Permanent,-17598341.67,2430506.644
150031001,US,Hawaii State Dept. of Health,R9,0,-10,21.30758,2026-01-27 04:00:00 GMT-10,-157.85542,,26,26,26,,ND,-999,0,,11,9,9,9,1,UG/M3,5.1,26,26,26,1,UG/M3,26,26,26,Honolulu,Honolulu,HI,Active,1/27/2026 14:00,556340210,Permanent,-17572384.97,2428592.234
800260006,US,Arizona Department of Environmental Quality,R9,0,-7,31.291294,2026-01-27 07:00:00 GMT-7,-110.951508,5,39,39,39,13,13,13,1,PPB,23,17,17,17,1,UG/M3,8.3,39,39,39,1,UG/M3,39,39,39,,Nogales ITN,MX,Active,1/27/2026 14:00,556341106,Permanent,-12351065.37,3670637.277
8.4004E+11,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.29015,2026-01-27 07:00:00 GMT-7,-112.15987,,14,14,14,,ND,-999,1,,18,14,14,14,1,UG/M3,,,ND,-999,0,,14,14,14,Gila River Indian Community,StJohns,AZ,Active,1/27/2026 14:00,556341126,Permanent,-12485579.62,3933880.155
8.4004E+11,US,Pima County Department of Environmental Quality,R9,0,-7,32.004567,2026-01-27 07:00:00 GMT-7,-110.792504,,3,3,3,,ND,-999,0,,4,3,3,3,1,UG/M3,,,ND,-999,0,,3,3,3,Tucson,Corona de Tucson,AZ,Active,1/27/2026 14:00,556341127,Permanent,-12333365.13,3763910.132
8.4004E+11,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.08,2026-01-27 07:00:00 GMT-7,-111.73929,,7,7,7,,ND,-999,1,,8,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Gila River Indian Community,Sacaton,AZ,Active,1/27/2026 14:00,556341129,Permanent,-12438760.86,3905927.446
8.4004E+11,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.11753,2026-01-27 07:00:00 GMT-7,-111.88491,,23,23,23,,ND,-999,0,,24,23,23,23,1,UG/M3,,,ND,-999,0,,23,23,23,Gila River Indian Community,CasaBlanca,AZ,Active,1/27/2026 14:00,556341130,Permanent,-12454971.21,3910914.516
8.4006E+11,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.280596,2026-01-27 06:00:00 GMT-8,-118.011661,,7,7,7,,ND,-999,0,,7,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Olancha,Olancha,CA,Active,1/27/2026 14:00,556341138,Permanent,-13136998.01,4339299.956
8.4006E+11,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.607215,2026-01-27 06:00:00 GMT-8,-118.05473,,6,6,6,,ND,-999,0,,8,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Lone Pine,Lone Pine,CA,Active,1/27/2026 14:00,556341139,Permanent,-13141792.43,4384498.127
8.4006E+11,US,California Air Resources Board,R9,0,-8,35.04944,2026-01-27 06:00:00 GMT-8,-118.18893,15,20,20,20,13,13,13,1,PPB,6,6,6,6,1,UG/M3,3.1,20,20,20,1,UG/M3,20,20,20,Mojave,Mojave - Pat Ave,CA,Active,1/27/2026 14:00,556341142,Permanent,-13156731.51,4170601.874
8.4006E+11,US,South Coast AQMD,R9,7.9,-8,33.793713,2026-01-27 06:00:00 GMT-8,-118.171019,2,58,58,58,6,6,6,1,PPB,35,27,27,27,1,UG/M3,10.8,58,58,58,1,UG/M3,58,58,58,South Coastal LA,Long Beach Signal Hill,CA,Active,1/27/2026 14:00,556341147,Permanent,-13154737.66,4001136.242
8.4006E+11,US,Antelope Valley AQMD,R9,0,-8,34.7254,2026-01-27 06:00:00 GMT-8,-118.1786,9,9,9,9,9,9,9,1,PPB,7,6,6,6,1,UG/M3,2,9,9,9,1,UG/M3,9,9,9,Antelope Vly,Lancaster-Fairgrounds,CA,Active,1/27/2026 14:00,556341149,Permanent,-13155581.57,4126626.434
8.4006E+11,US,San Joaquin Valley Unified APCD,R9,0,-8,37.30833,2026-01-27 06:00:00 GMT-8,-120.480361,,49,49,49,,ND,-999,0,,10,11,11,11,1,UG/M3,5.2,49,49,49,1,UG/M3,49,49,49,Merced,Merced-M St,CA,Active,1/27/2026 14:00,556341153,Permanent,-13411812.44,4482171.597
8.40061E+11,US,South Coast AQMD,R9,-7.9,-8,33.72537,2026-01-27 06:00:00 GMT-8,-116.20684,12,32,32,32,7,7,7,1,PPB,14,12,12,12,1,UG/M3,5.8,32,32,32,1,UG/M3,32,32,32,Coachella Vly,Indio Amistad High School,CA,Active,1/27/2026 14:00,556341158,Permanent,-12936086.26,3991985.269
8.40061E+11,US,San Diego APCD,R9,219,-8,32.985442,2026-01-27 06:00:00 GMT-8,-117.08218,,19,19,19,,ND,-999,0,,11,11,11,11,1,UG/M3,3.2,19,19,19,1,UG/M3,19,19,19,San Diego Mesa and Inland Valley,San Diego - Rancho Carmel Drive,CA,Active,1/27/2026 14:00,556341161,Permanent,-13033528.66,3893371.792
8.40061E+11,US,San Diego APCD,R9,33.9,-8,32.710177,2026-01-27 06:00:00 GMT-8,-117.142665,20,25,25,25,25,25,25,1,PPB,9,7,7,7,1,UG/M3,3.5,18,18,18,1,UG/M3,18,18,18,San Diego Coast,San Diego - Sherman Elementary School,CA,Active,1/27/2026 14:00,556341163,Permanent,-13040261.82,3856897.691
8.40061E+11,US,Manzanita Band of the Kumeyaay Nation,R9,0,-8,32.7504,2026-01-27 06:00:00 GMT-8,-116.3315,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,San Diego Foothills,Manzanita Tribe 2,CA,Active,1/27/2026 14:00,556341164,Permanent,-12949963.34,3862220.409
8.40061E+11,US,California Air Resources Board,R9,9.8,-8,37.961578,2026-01-27 06:00:00 GMT-8,-121.281414,3,78,78,78,2,2,2,1,PPB,38,33,33,33,1,UG/M3,27,78,78,78,1,UG/M3,78,78,78,Stockton,Stockton - University Park,CA,Active,1/27/2026 14:00,556341166,Permanent,-13500985.25,4573999.494
8.40061E+11,US,San Luis Obispo County APCD,R9,0,-8,35.259473,2026-01-27 06:00:00 GMT-8,-120.644493,,36,36,36,,ND,-999,0,,11,8,8,8,1,UG/M3,4,36,36,36,1,UG/M3,36,36,36,San Luis Obispo,SLO Roberto,CA,Active,1/27/2026 14:00,556341167,Permanent,-13430083.53,4199198.635
8.40061E+11,US,San Luis Obispo County APCD,R9,40,-8,35.009375,2026-01-27 06:00:00 GMT-8,-120.601687,,7,7,7,,ND,-999,0,,,7,7,7,1,,,,ND,-999,0,,7,7,7,Nipomo,Oso Flaco,CA,Active,1/27/2026 14:00,556341169,Permanent,-13425318.39,4165155.242
8.40061E+11,US,Santa Barbara County Air Pollution Control District,R9,100,-8,34.890667,2026-01-27 06:00:00 GMT-8,-120.432844,12,24,24,24,14,14,14,1,PPB,6,5,5,5,1,UG/M3,4,24,24,24,1,UG/M3,24,24,24,Santa Maria,Santa Maria,CA,Active,1/27/2026 14:00,556341170,Permanent,-13406522.87,4149033.134
8.4032E+11,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.521918,2026-01-27 06:00:00 GMT-8,-119.795444,1,37,37,37,5,5,5,1,PPB,26,19,19,19,1,UG/M3,7,37,37,37,1,UG/M3,37,37,37,Reno-Sparks,Reno4,NV,Active,1/27/2026 14:00,556341311,Permanent,-13335567.83,4796709.989
320030024,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.815897,2026-01-27 06:00:00 GMT-8,-114.050347,12,14,14,14,14,14,14,1,PPB,10,8,8,8,1,UG/M3,2.7,14,14,14,1,UG/M3,14,14,14,,Virgin Valley,NV,Active,1/27/2026 14:00,556341954,Permanent,-12696026.55,4413476.177
320030043,US,Clark County Department of Environment and Sustainability ,R9,736.6,-8,36.106389,2026-01-27 06:00:00 GMT-8,-115.253333,1,17,17,17,6,6,6,1,PPB,12,9,9,9,1,UG/M3,3.2,17,17,17,1,UG/M3,17,17,17,Las Vegas,Paul Meyer,NV,Active,1/27/2026 14:00,556341955,Permanent,-12829942.34,4315270.226
320030044,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.0075,2026-01-27 06:00:00 GMT-8,-115.263056,26,25,25,25,25,25,25,1,PPB,7,7,7,7,1,UG/M3,2.9,17,17,17,1,UG/M3,17,17,17,Las Vegas,Mountains Edge,NV,Active,1/27/2026 14:00,556341956,Permanent,-12831024.7,4301653.41
320030071,US,Clark County Department of Environment and Sustainability ,R9,771.7,-8,36.169756,2026-01-27 06:00:00 GMT-8,-115.263038,18,21,21,21,21,21,21,1,PPB,7,6,6,6,1,UG/M3,2.9,15,15,15,1,UG/M3,15,15,15,Las Vegas,Walter Johnson,NV,Active,1/27/2026 14:00,556341957,Permanent,-12831022.7,4324004.747
320030073,US,Clark County Department of Environment and Sustainability ,R9,932.7,-8,36.173415,2026-01-27 06:00:00 GMT-8,-115.332728,22,25,25,25,25,25,25,1,PPB,18,11,11,11,1,UG/M3,2.9,14,14,14,1,UG/M3,14,14,14,Las Vegas,Palo Verde,NV,Active,1/27/2026 14:00,556341958,Permanent,-12838780.55,4324509.32
320030075,US,Clark County Department of Environment and Sustainability ,R9,709.7,-8,36.270592,2026-01-27 06:00:00 GMT-8,-115.238282,28,25,25,25,25,25,25,1,PPB,12,10,10,10,1,UG/M3,2.8,14,14,14,1,UG/M3,14,14,14,Las Vegas,Joe Neal,NV,Active,1/27/2026 14:00,556341959,Permanent,-12828266.87,4337918.578
320030298,US,Clark County Department of Environment and Sustainability ,R9,562.4,-8,36.048705,2026-01-27 06:00:00 GMT-8,-115.052942,0,24,24,24,0,0,0,1,PPB,13,11,11,11,1,UG/M3,4.9,24,24,24,1,UG/M3,24,24,24,Las Vegas,GreenValley,NV,Active,1/27/2026 14:00,556341960,Permanent,-12807634.92,4307325.176
320030299,US,Clark County Department of Environment and Sustainability ,R9,0,-8,35.987908,2026-01-27 06:00:00 GMT-8,-115.14885,23,22,22,22,19,19,19,1,PPB,14,14,14,14,1,UG/M3,3.8,22,22,22,1,UG/M3,22,22,22,Las Vegas,Liberty High School,NV,Active,1/27/2026 14:00,556341961,Permanent,-12818311.35,4298957.659
320030540,US,Clark County Department of Environment and Sustainability ,R9,538.3,-8,36.141875,2026-01-27 06:00:00 GMT-8,-115.078742,1,74,74,74,1,1,1,1,PPB,51,51,51,51,1,UG/M3,17,74,74,74,1,UG/M3,74,74,74,Las Vegas,Jerome Mack,NV,Active,1/27/2026 14:00,556341962,Permanent,-12810506.96,4320160.755
